Player,Matchup,Sportsbook,Over EV%,Over Odds,Over Line,Under EV%,Under Odds,Under Line,Time,Date,Scrape Date,Actual Ks,Over Result,Under Result
Tanner Bibee(P),"CLE
@
ATL",Bovada,,-137,o4.5,,+106,u4.5,12:54 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Bovada,,-139,o4.5,,+107,u4.5,12:41 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Bovada,,-143,o4.5,,+110,u4.5,12:19 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Bovada,,-141,o4.5,,+109,u4.5,11:59 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Bovada,,-141,o4.5,,+108,u4.5,11:41 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-136,o4.5,,+102,u4.5,10:45 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-141,o4.5,,+106,u4.5,10:36 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-137,o4.5,,+104,u4.5,10:30 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-136,o4.5,,+102,u4.5,10:28 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-139,o4.5,,+105,u4.5,07:53 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-137,o4.5,,+104,u4.5,07:48 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-139,o4.5,,+104,u4.5,07:47 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-137,o4.5,,+104,u4.5,07:46 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-139,o4.5,,+104,u4.5,07:40 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-137,o4.5,,+104,u4.5,07:34 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-139,o4.5,,+104,u4.5,07:33 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-139,o4.5,,+105,u4.5,07:32 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-137,o4.5,,+104,u4.5,04:28 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-159,o4.5,,+120,u4.5,03:56 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-162,o4.5,,+120,u4.5,03:14 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",BetRivers,,-159,o4.5,,+120,u4.5,02:18 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-115,o4.5,,-115,u4.5,11:27 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-115,o4.5,,-115,u4.5,11:06 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-120,o4.5,,-110,u4.5,10:46 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-125,o4.5,,-105,u4.5,10:40 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-115,o4.5,,-115,u4.5,10:37 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-120,o4.5,,-110,u4.5,10:07 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-115,o4.5,,-115,u4.5,09:49 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-120,o4.5,,-110,u4.5,09:43 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-125,o4.5,,-105,u4.5,09:31 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-115,o4.5,,-115,u4.5,09:24 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-120,o4.5,,-110,u4.5,09:18 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-125,o4.5,,-105,u4.5,09:03 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-130,o4.5,,+100,u4.5,08:26 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-125,o4.5,,-105,u4.5,07:56 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-120,o4.5,,-110,u4.5,07:50 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-130,o4.5,,+100,u4.5,07:43 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-125,o4.5,,-105,u4.5,07:37 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-130,o4.5,,+100,u4.5,07:24 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-125,o4.5,,-105,u4.5,06:10 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-130,o4.5,,+100,u4.5,02:43 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-140,o4.5,,+105,u4.5,02:37 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-150,o4.5,,+115,u4.5,02:03 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-145,o4.5,,+110,u4.5,01:47 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-150,o4.5,,+115,u4.5,01:34 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-145,o4.5,,+110,u4.5,01:14 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-150,o4.5,,+115,u4.5,01:08 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-145,o4.5,,+110,u4.5,12:50 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-150,o4.5,,+115,u4.5,12:16 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-145,o4.5,,+110,u4.5,10:02 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-160,o4.5,,+120,u4.5,05:44 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-150,o4.5,,+115,u4.5,05:24 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-160,o4.5,,+120,u4.5,05:20 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-150,o4.5,,+115,u4.5,04:17 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-160,o4.5,,+120,u4.5,04:10 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Fanatics,,-150,o4.5,,+115,u4.5,03:58 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-130,o4.5,,+100,u4.5,03:46 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-130,o4.5,,+100,u4.5,02:38 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-145,o4.5,,+110,u4.5,01:15 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-145,o4.5,,+115,u4.5,12:36 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-150,o4.5,,+115,u4.5,12:04 PM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-150,o4.5,,+120,u4.5,11:58 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-155,o4.5,,+120,u4.5,07:42 AM,04/12/2026,04/12/2026,,,
Tanner Bibee(P),"CLE
@
ATL",Hard Rock,,-155,o4.5,,+115,u4.5,05:06 AM,04/12/2026,04/12/2026,,,
Javier Assad(P),"CHC
@
PHI",FanDuel,,-130,o4.5,,+100,u4.5,03:46 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",FanDuel,,-130,o4.5,,+100,u4.5,02:38 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",FanDuel,,-145,o4.5,,+110,u4.5,01:15 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",FanDuel,,-145,o4.5,,+115,u4.5,12:36 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",FanDuel,,-150,o4.5,,+115,u4.5,12:04 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",FanDuel,,-150,o4.5,,+120,u4.5,11:58 AM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",FanDuel,,-155,o4.5,,+120,u4.5,07:42 AM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",FanDuel,,-155,o4.5,,+115,u4.5,05:06 AM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",DraftKings,-40.4%,-158,o3.5,+42.25%,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",DraftKings,-40.4%,-150,o3.5,+42.25%,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Sharp Book,,-158,o3.5,,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Sharp Book,,-150,o3.5,,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Caesars,,-158,o3.5,,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Caesars,,-150,o3.5,,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",BetMGM,,-158,o3.5,,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",BetMGM,,-150,o3.5,,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",ESPN Bet,,-158,o3.5,,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",ESPN Bet,,-150,o3.5,,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Bookmaker,,-158,o3.5,,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Bookmaker,,-150,o3.5,,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Bovada,,-158,o3.5,,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Bovada,,-150,o3.5,,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",BetRivers,,-158,o3.5,,+124,u3.5,11:57 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",BetRivers,,-150,o3.5,,+117,u3.5,11:56 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Fanatics,-40.69%,-160,o3.5,+39.71%,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Javier Assad(P),"CHC
@
PHI",Hard Rock,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",FanDuel,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",DraftKings,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",Sharp Book,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",Caesars,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",BetMGM,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",ESPN Bet,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",Bookmaker,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",Bovada,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",BetRivers,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",Fanatics,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Garrett Crochet(P),"BOS
@
MIN",Hard Rock,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",FanDuel,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",DraftKings,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",Sharp Book,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",Caesars,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",BetMGM,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",ESPN Bet,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",Bookmaker,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",Bovada,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",BetRivers,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",Fanatics,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Nathan Eovaldi(P),"TEX
@
OAK",Hard Rock,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",FanDuel,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",DraftKings,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",Sharp Book,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",Caesars,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",BetMGM,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",ESPN Bet,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",Bookmaker,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",Bovada,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",BetRivers,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",Fanatics,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Luis Severino(P),"OAK
vs.
TEX",Hard Rock,,-160,o3.5,,+120,u3.5,11:58 PM,04/12/2026,04/12/2026,,NoStat,NoStat
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",FanDuel,,,,,,,,04/13/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",DraftKings,,-110,o2.5,,-120,u2.5,05:36 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Sharp Book,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Sharp Book,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Sharp Book,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Sharp Book,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Sharp Book,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Caesars,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Caesars,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Caesars,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Caesars,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Caesars,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetMGM,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetMGM,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetMGM,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetMGM,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetMGM,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",ESPN Bet,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",ESPN Bet,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",ESPN Bet,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",ESPN Bet,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",ESPN Bet,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bookmaker,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bookmaker,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bookmaker,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bookmaker,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bookmaker,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bovada,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bovada,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bovada,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bovada,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Bovada,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetRivers,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetRivers,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetRivers,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetRivers,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",BetRivers,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Fanatics,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Fanatics,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Fanatics,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Fanatics,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Fanatics,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Hard Rock,,-110,o1.5,,-120,u1.5,05:35 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Hard Rock,,-110,o1.5,,-120,u1.5,05:33 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Hard Rock,,-114,o1.5,,-116,u1.5,05:32 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Hard Rock,,-116,o1.5,,-114,u1.5,05:29 PM,04/12/2026,04/13/2026,,,
Zach Pop(P),"PHI
vs.
ARI",Hard Rock,,-120,o1.5,,-110,u1.5,05:28 PM,04/12/2026,04/13/2026,,,
Zac Gallen(P),"ARI
@
PHI",FanDuel,,-188,o4.5,,+140,u4.5,05:32 PM,04/12/2026,04/13/2026,,,
Zac Gallen(P),"ARI
@
PHI",FanDuel,,-186,o4.5,,+138,u4.5,05:09 PM,04/12/2026,04/13/2026,,,
Zac Gallen(P),"ARI
@
PHI",FanDuel,,-188,o4.5,,+140,u4.5,05:09 PM,04/12/2026,04/13/2026,,,
Zac Gallen(P),"ARI
@
PHI",FanDuel,,-186,o4.5,,+138,u4.5,05:05 PM,04/12/2026,04/13/2026,,,
